revision id, username, article size after edit (bytes),change in article size from edit (bytes), time of edit (seconds from first edit),time since last edit (seconds), URL to view diff, comments associated with edit,,,,,,,,,,,
505406126,Kmhkmh,100890,222,310683239,15732,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505406126&oldid=505383848,citation fixes,,,,,,,,,,,
505406865,Gandydancer,100885,-5,310683700,461,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505406865&oldid=505406126,/* Public officials formerly employed by Monsanto */ per ref and talk page--is this better?,,,,,,,,,,,
505427568,Jytdog,100886,1,310695331,11631,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505427568&oldid=505406865,moved overlapping section from corporate governance -- just copy pasting -- next will do blending,,,,,,,,,,,
505427906,Jytdog,100886,0,310695491,160,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505427906&oldid=505427568,moved harvest of fear citation to its new first appearance,,,,,,,,,,,
505428665,Jytdog,100943,57,310695861,370,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505428665&oldid=505427906,/* Public official's connections to Monsanto */ blended,,,,,,,,,,,
505429038,Jytdog,100935,-8,310696034,173,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505429038&oldid=505428665,/* Public official's connections to Monsanto */ alphabetized list and cleaned up some typos,,,,,,,,,,,
505429606,Jytdog,100819,-116,310696298,264,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505429606&oldid=505429038,"/* Public officials' connections to Monsanto */ deleted sentence "" This case benefitted all companies which profit from genetically modified crops"," of which Monsanto is the largest.""  Not true so broadly stated.  Only helps patent holder not others.",,,,,,,,,,
505430136,Jytdog,100761,-58,310696563,265,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505430136&oldid=505429606,"/* Farmer suicides */ deleted ""Every thirty minutes an Indian farmer commits suicide"" - this was true for 2009 which was a bad year",,,,,,,,,,,
505430467,Jytdog,100717,-44,310696711,148,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505430467&oldid=505430136,/* Criticisms */ deleted headers for child labor and farmer suicides as these are both issues in India,,,,,,,,,,,
505431089,Jytdog,100765,48,310696988,277,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505431089&oldid=505430467,"changed ""criticism"" header to ""Controversies and legal actions outside the US"" and consolidated material here -- this will need further work to blend overlapping content and move other material here",,,,,,,,,,,
505431410,Jytdog,100770,5,310697122,134,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505431410&oldid=505431089,fixed headers that I screwed up,,,,,,,,,,,
505432222,Jytdog,100764,-6,310697466,344,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505432222&oldid=505431410,/* India */ again fixing headers,,,,,,,,,,,
505518979,Jytdog,100858,94,310740994,43528,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505518979&oldid=505432222,/* Terminator seeds */ added cites for noncommercialization - one from Monsanto, another from a group that is on the lookout and opposes it.  Both are POV but we have both sides.,,,,,,,,,,
505519242,Jytdog,100855,-3,310741137,143,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505519242&oldid=505518979,/* Terminator seeds */,,,,,,,,,,,
505520125,Jytdog,100542,-313,310741592,455,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505520125&oldid=505519242,"/* Bt resistance */ deleted reference to monsanto's ""illegal test sites"" in India and burning thereof.  ref was NPOV and could not find any valid reference.  It is from late 1990s in any case",,,,,,,,,,,
505520978,Jytdog,100600,58,310742062,470,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505520978&oldid=505520125,/* Terminator seeds */ added citation for riots in India,,,,,,,,,,,
505564252,Jytdog,100637,37,310771861,29799,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505564252&oldid=505520978,/* History */ broadened description of what Searle did,,,,,,,,,,,
505568328,Jytdog,101365,728,310774273,2412,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505568328&oldid=505564252,/* Genetically modified organisms */ added reference to Bt crops,,,,,,,,,,,
505570026,Jytdog,101705,340,310775246,973,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505570026&oldid=505568328,/* Genetically modified organisms */ added further info and citations,,,,,,,,,,,
505570688,Jytdog,101674,-31,310775604,358,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505570688&oldid=505570026,"/* Environmental and health record */ changed header ""Environmental and health record"" to ""Products and associated issues"" not sure that it is right but it reflects content better",,,,,,,,,,,
505570811,Jytdog,101704,30,310775685,81,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505570811&oldid=505570688,/* == */ forgot to add new title,,,,,,,,,,,
505571505,Jytdog,101964,260,310776102,417,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505571505&oldid=505570811,/* Products and associated issues */ reorganized section into three subsections, Legacy Products, Potential Products, Current Products, and added text clarifying these statuses,,,,,,,
505571871,Jytdog,101913,-51,310776335,233,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505571871&oldid=505571505,deleted bovine growth hormone as Monsanto is no longer in that business,,,,,,,,,,,
505591084,Kmhkmh,101964,51,310785680,9345,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505591084&oldid=505571871,no reason for removal, this is not about monsanto's currently sold products,,,,,,,,,,
505675457,Jytdog,101983,19,310825652,39972,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505675457&oldid=505591084,"added ""current and former"" to modify ""products"" - before the lede just said ""its products"" which does imply current products.  good compromise", yes?,,,,,,,,,,
505675646,Jytdog,101983,0,310825749,97,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505675646&oldid=505675457,"/* Products and associated issues */ changed ""legacy products"" to ""former products"" - just more clear",,,,,,,,,,,
505676307,Jytdog,102093,110,310826104,355,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505676307&oldid=505675646,"moved section on petition to require labeling of GM food to ""other legal actions"" and created headers in this section",,,,,,,,,,,
505676807,Jytdog,101180,-913,310826396,292,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505676807&oldid=505676307,/* Genetically modified organisms */ deleted reference to Vendômois study. It is discussed in detail in the article on Bt maize which is linked to here.  This is one study among many; this article will be unwieldy if we cover all studies on each product,,,,,,,,,,,
505677219,Jytdog,101176,-4,310826639,243,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505677219&oldid=505676807,"/* Current products */ moved section on roundup ready crops from roundup section to GMO section; deleted ""needs expansion"" label.",,,,,,,,,,,
505677367,Jytdog,101175,-1,310826718,79,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505677367&oldid=505677219,/* Glyphosate herbicides */,,,,,,,,,,,
505677699,Jytdog,101189,14,310826904,186,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505677699&oldid=505677367,/* Other legal action - As defendant */ added clarification that the vietnamese victims of agent orange sued in a US court,,,,,,,,,,,
505735457,RjwilmsiBot,102015,826,310862925,36021,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505735457&oldid=505677699,CiteCompletion, dates: 6, works/pubs: 6, authors: 6, titles: 6,  using [[Project:AWB|AWB]] (8226),,,,,,
505742260,Gsarwa,102509,494,310866111,3186,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505742260&oldid=505735457,/* Legal issues */ The fourth biggest patent verdict,,,,,,,,,,,
505756187,Dthomsen8,102527,18,310872775,6664,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505756187&oldid=505742260,/* See also */,,,,,,,,,,,
505756266,Dthomsen8,102526,-1,310872814,39,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505756266&oldid=505756187,/* See also */,,,,,,,,,,,
505761996,Jytdog,102565,39,310875361,2547,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505761996&oldid=505756266,/* Genetically modified organisms */ added main link to GM food section,,,,,,,,,,,
505765303,Jytdog,103000,435,310876805,1444,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505765303&oldid=505761996,/* Legal issues */ moved news about Monsanto-Dupont litigation into patent ligitation section, under Monsanto as plaintiff.  Provided more information.,,,,,,,,,,
505766848,Sunrise,102989,-11,310877445,640,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505766848&oldid=505765303,"/* Polychlorinated biphenyls (PCBs) */ consistency of section headings. Maybe it would be better just to merge the sections under ""PCBs""",,,,,,,,,,,
505767074,Sunrise,102989,0,310877555,110,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505767074&oldid=505766848,/* Products and associated issues */ I think current products should go first,,,,,,,,,,,
505767422,Jytdog,102930,-59,310877722,167,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505767422&oldid=505767074,/* Legal issues */ added context that contemporary ag biotech companies regularly sue farmers.   Deleted text about media coverage as ref was dead link (and appeared POV) and text was duplicative of prior content,,,,,,,,,,,
505767573,Sunrise,102929,-1,310877790,68,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505767573&oldid=505767422,/* Lobbying */,,,,,,,,,,,
505768747,Sunrise,103028,99,310878351,561,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505768747&oldid=505767573,/* Public officials' connections to Monsanto */ split into 2 sections; updated Kantor based on source; misc,,,,,,,,,,,
505769134,Sunrise,103007,-21,310878544,193,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505769134&oldid=505768747,/* Products and associated issues */ misc,,,,,,,,,,,
505769490,Sunrise,102979,-28,310878725,181,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505769490&oldid=505769134,/* Legal issues */ fixing refs, link, sp,,,,,,,,,
505772194,Jytdog,102972,-7,310879881,1156,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505772194&oldid=505769490,"/* Bt resistance */ deleted ""widely"" no evidence for that",,,,,,,,,,,
505773429,Sunrise,102639,-333,310880370,489,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505773429&oldid=505772194,/* Haiti */ Partial cleanup. Note the CRS was talking mainly about distribution, not donation, and about all non-traditional varieties of seed. Also added tags including out-of-date.,,,,,,,,,
505775007,Sunrise,102716,77,310881065,695,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505775007&oldid=505773429,/* Europe */,,,,,,,,,,,
505778057,AnomieBOT,102733,17,310882328,1263,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505778057&oldid=505775007,Dating maintenance tags: {{Out of date}},,,,,,,,,,,
505782585,Jytdog,102858,125,310884350,2022,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505782585&oldid=505778057,/* Public officials' connections to Monsanto */ added ref with interview where he talks about what he did at Pharmacia and at FDA,,,,,,,,,,,
505783059,Jytdog,103061,203,310884575,225,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505783059&oldid=505782585,added ref to intro,,,,,,,,,,,
505783292,Jytdog,103149,88,310884692,117,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=505783292&oldid=505783059,changed ref to whole article instead of a section.  Great historical overview.,,,,,,,,,,,
506036367,Sunrise,102964,-185,311015940,131248,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506036367&oldid=505783292,/* Haiti */ I don't think the donation would have required anybody to keep using the seeds permanently.,,,,,,,,,,,
506037053,Sunrise,102932,-32,311016436,496,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506037053&oldid=506036367,/* Labeling of genetically modified food */ rewording paragraph,,,,,,,,,,,
506037394,Sunrise,102919,-13,311016669,233,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506037394&oldid=506037053,/* Genetically modified organisms */ merge main article links,,,,,,,,,,,
506038253,Sunrise,102881,-38,311017186,517,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506038253&oldid=506037394,/* History */ rewording, still trying to make the history section less like a list,,,,,,,,,,
506038663,Sunrise,102835,-46,311017425,239,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506038663&oldid=506038253,/* History */ not a spin-off or merger, and partially duplicates history,,,,,,,,,,
506039958,Sunrise,102598,-237,311018171,746,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506039958&oldid=506038663,/* History */ misc; don't think precise details are necessary for DDT,,,,,,,,,,,
506040088,Sunrise,102600,2,311018251,80,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506040088&oldid=506039958,/* History */ commas,,,,,,,,,,,
506058623,Jytdog,102486,-114,311029173,10922,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506058623&oldid=506040088,"/* Genetically modified organisms */ deleted redundant sentence ""Monsanto also sells patented GM crops such as ''Roundup Ready''"," which are genetically resistant to glyphosate.""",,,,,,,,,,
506062268,Jytdog,102517,31,311031056,1883,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506062268&oldid=506058623,"/* rBGH (recombinant bovine growth hormone) */ changed wording from ""ban"" to ""rejected application to sell""  - ""ban"" implies prohibiting something that was formerly allowed",,,,,,,,,,,
506177906,24.7.59.75,102568,51,311093603,62547,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506177906&oldid=506062268,"The term ""Roundup Ready"" is not defined in text", created link to relevant section in Roundup (herbicide) article.,,,,,,,,,,
506288632,67.172.39.136,102587,19,311150913,57310,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506288632&oldid=506177906,,,,,,,,,,,,
506300524,69.119.15.11,102568,-19,311156412,5499,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506300524&oldid=506288632,,,,,,,,,,,,
506305600,67.172.39.136,102577,9,311158999,2587,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506305600&oldid=506300524,,,,,,,,,,,,
506320133,2001:470:8883:B1:8106:F888:8276:80B7,102568,-9,311167029,8030,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506320133&oldid=506305600,,,,,,,,,,,,
506323753,67.172.39.136,102573,5,311169024,1995,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506323753&oldid=506320133,,,,,,,,,,,,
506327473,71.201.66.123,102568,-5,311171001,1977,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506327473&oldid=506323753,,,,,,,,,,,,
506379311,Jytdog,103392,824,311204510,33509,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506379311&oldid=506327473,/* History */ added info to history section on Knowles' Nobel-winning discovery and why it matters,,,,,,,,,,,
506380348,Jytdog,103436,44,311205108,598,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=506380348&oldid=506379311,simplified the science - people who want to dig can follow the wikilinks, I think...,,,,,,,,,,
